species,decimalLatitude,decimalLongitude
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1276,145.6278
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1155,145.6295
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1131,145.6211
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.1047,145.6129
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0989,145.6093
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.0918,145.6189
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.09,145.6253
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0812,145.6168
Alectura lathami,-17.0807,145.6064
Alectura lathami,-17.0807,145.6064
Alectura lathami,-17.0807,145.6064
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.0745,145.5919
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1117,145.5661
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.1033,145.5718
Alectura lathami,-17.0961,145.5779
Alectura lathami,-17.0961,145.5779
Alectura lathami,-17.0961,145.5779
Alectura lathami,-17.0961,145.5779
Alectura lathami,-17.0961,145.5779
Alectura lathami,-17.0961,145.5779
Alectura lathami,-17.0961,145.5779
Alectura lathami,-17.0961,145.5779
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0916,145.5893
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.0988,145.5868
Alectura lathami,-17.1031,145.5898
Alectura lathami,-17.1031,145.5898
Alectura lathami,-17.1031,145.5898
Alectura lathami,-17.1031,145.5898
Alectura lathami,-17.1031,145.5898
